config_id,lr,batch_size,weight_decay,warmup_ratio,fold,epoch,train_loss,train_precision,train_recall,train_f1,train_accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy
4,1e-05,16,0.01,0.06,3,1,0.6906127466396852,0.536376604850214,0.8060021436227224,0.6441113490364025,0.5273037542662116,0.695362969752281,0.486815415821501,1.0,0.654843110504775,0.486815415821501
4,1e-05,16,0.01,0.06,3,2,0.6809158869765022,0.564464141821112,0.7508038585209004,0.6444342226310947,0.5602957906712173,0.6827956841837975,0.5374331550802139,0.8375,0.6547231270358306,0.5699797160243407
4,1e-05,16,0.01,0.06,3,3,0.6537216918034987,0.6254826254826255,0.6945337620578779,0.6582021330624682,0.6171786120591581,0.6877863157180047,0.5373134328358209,0.75,0.6260869565217392,0.563894523326572
4,1e-05,16,0.01,0.06,3,4,0.6046399888667193,0.6869479882237488,0.7502679528403001,0.7172131147540983,0.6860068259385665,0.6919917175846715,0.5672268907563025,0.5625,0.5648535564853556,0.5780933062880325
4,1e-05,16,0.01,0.06,3,5,0.5598583125255324,0.728092138207311,0.7792068595927116,0.7527828112865649,0.7283845278725825,0.7138703311643293,0.5607843137254902,0.5958333333333333,0.5777777777777777,0.5760649087221096
4,1e-05,16,0.01,0.06,4,1,0.692009315370969,0.5302435192458759,0.7381082558775287,0.6171428571428571,0.5214285714285715,0.6915677459009232,0.5121951219512195,1.0,0.6774193548387096,0.513184584178499
4,1e-05,16,0.01,0.06,4,2,0.6809488823424735,0.5669824086603519,0.6872607982504101,0.6213544241225902,0.5622857142857143,0.6733216643333435,0.5991735537190083,0.5753968253968254,0.5870445344129555,0.5862068965517241
4,1e-05,16,0.01,0.06,4,3,0.6329450256203952,0.647628760836308,0.6943685073810826,0.6701846965699209,0.6428571428571429,0.6791866902382143,0.5836575875486382,0.5952380952380952,0.5893909626719057,0.5760649087221096
4,1e-05,16,0.01,0.06,4,4,0.5693342491099823,0.7269807280513919,0.7424822307271733,0.7346497159859345,0.7197142857142858,0.713395151399797,0.5865724381625441,0.6587301587301587,0.6205607476635514,0.5882352941176471
4,1e-05,16,0.01,0.06,4,5,0.5118054606054472,0.7772972972972974,0.7862219792236195,0.7817341668931775,0.7705714285714286,0.7191470534570755,0.5876288659793815,0.6785714285714286,0.6298342541436464,0.592292089249493
4,1e-05,16,0.01,0.06,5,1,0.692715664976808,0.5211513301351941,0.6587651598676957,0.5819332846359874,0.5098487011133315,0.6878940078520006,0.5402298850574713,0.7315175097276264,0.6214876033057851,0.5354969574036511
4,1e-05,16,0.01,0.06,5,2,0.6809453125958029,0.5640428504890544,0.6675854465270121,0.6114617520828074,0.5606622894661718,0.6791313732824018,0.6169154228855721,0.48249027237354086,0.5414847161572053,0.5740365111561866
4,1e-05,16,0.01,0.06,5,3,0.6387714724562484,0.6427473090722706,0.6912899669239251,0.6661354581673307,0.6411647159577505,0.6835961476449044,0.5801282051282052,0.7042801556420234,0.6362038664323374,0.5801217038539553
4,1e-05,16,0.01,0.06,5,4,0.5788287815710181,0.7110286320254506,0.7392502756339581,0.7248648648648649,0.7093919497573509,0.7135957989000505,0.5880398671096345,0.688715953307393,0.6344086021505376,0.5862068965517241
4,1e-05,16,0.01,0.06,5,5,0.5267080708181477,0.7587486744432662,0.7888643880926131,0.7735135135135135,0.760776477305167,0.7367109329469742,0.580952380952381,0.7120622568093385,0.6398601398601399,0.5821501014198783
5,1e-05,16,0.1,0.03,1,1,0.6901461688895204,0.5390872119295075,0.6616749861342207,0.5941235059760956,0.5348173515981736,0.6852659179318336,0.5634218289085545,0.7153558052434457,0.6303630363036303,0.5465587044534413
5,1e-05,16,0.1,0.03,1,2,0.6612370074067486,0.5992961287078934,0.6611203549639489,0.6286919831223629,0.5981735159817352,0.6840607658509286,0.6275303643724697,0.5805243445692884,0.603112840466926,0.5870445344129555
5,1e-05,16,0.1,0.03,1,3,0.6207839294111348,0.6642619311875694,0.6638935108153078,0.6640776699029126,0.6543949771689498,0.6925733945062084,0.5670103092783505,0.8239700374531835,0.6717557251908397,0.5647773279352226
5,1e-05,16,0.1,0.03,1,4,0.5450039078655853,0.7350026082420449,0.7814753189129229,0.7575268817204301,0.742579908675799,0.7054511693216139,0.6854460093896714,0.5468164794007491,0.6083333333333333,0.6194331983805668
5,1e-05,16,0.1,0.03,1,5,0.4909751649316587,0.7841961852861036,0.7981142540210759,0.7910940076965366,0.7831050228310502,0.7012305115499804,0.680672268907563,0.6067415730337079,0.6415841584158416,0.6336032388663968
5,1e-05,16,0.1,0.03,2,1,0.6906629520464161,0.5456707897240723,0.6330022075055187,0.5861011752682678,0.536745782098942,0.6892499558387264,0.5295315682281059,1.0,0.6924101198402131,0.5323886639676113
5,1e-05,16,0.1,0.03,2,2,0.6710496936758904,0.5945521215295967,0.6263796909492274,0.610051061542596,0.5850729196454103,0.6893189549446106,0.5833333333333334,0.3769230769230769,0.45794392523364486,0.5303643724696356
5,1e-05,16,0.1,0.03,2,3,0.62570579697008,0.6657725321888412,0.684878587196468,0.6751904243743199,0.6585644838432942,0.6829022072976635,0.5840978593272171,0.7346153846153847,0.6507666098807495,0.5850202429149798
5,1e-05,16,0.1,0.03,2,4,0.5737724094630376,0.7231795441912173,0.7179911699779249,0.7205760177236222,0.71146697169002,0.711722320125949,0.610655737704918,0.573076923076923,0.5912698412698413,0.582995951417004
5,1e-05,16,0.1,0.03,2,5,0.5177064880932847,0.7736358725013506,0.7902869757174393,0.7818727818727819,0.7715184443808979,0.7313116577363783,0.6097560975609756,0.5769230769230769,0.5928853754940712,0.582995951417004
5,1e-05,16,0.1,0.03,3,1,0.6906963410702619,0.5318611987381704,0.9035369774919614,0.6695790309769658,0.5267349260523322,0.6875479279025909,0.513317191283293,0.8833333333333333,0.6493108728943339,0.5354969574036511
5,1e-05,16,0.1,0.03,3,2,0.674053566293283,0.5888888888888889,0.7668810289389068,0.6662011173184358,0.5921501706484642,0.6841004529306965,0.5308988764044944,0.7875,0.6342281879194631,0.5578093306288032
5,1e-05,16,0.1,0.03,3,3,0.6280244116078724,0.6604850213980028,0.7443729903536977,0.6999244142101285,0.6612627986348123,0.6968593981958204,0.5909090909090909,0.43333333333333335,0.5,0.5780933062880325
