config_id,lr,batch_size,weight_decay,warmup_ratio,fold,epoch,train_loss,train_precision,train_recall,train_f1,train_accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy
25,3e-06,16,0.0,0.03,1,4,0.6644537231149195,0.6104129263913824,0.7303974221267454,0.6650366748166259,0.6090182648401826,0.6809225793807737,0.5626373626373626,0.9343065693430657,0.7023319615912208,0.5607287449392713
25,3e-06,16,0.0,0.03,1,5,0.6573110655562519,0.616983635559487,0.7491944146079484,0.6766917293233082,0.6195776255707762,0.6762806234821197,0.5817307692307693,0.8832116788321168,0.7014492753623188,0.582995951417004
25,3e-06,16,0.0,0.03,2,1,0.6897413240720148,0.5421844342707652,0.880509824747743,0.6711192066383324,0.5353159851301115,0.689389088461476,0.5295358649789029,0.9653846153846154,0.6839237057220708,0.5303643724696356
25,3e-06,16,0.0,0.03,2,2,0.6827495568963491,0.555249569707401,0.8566117896972916,0.6737677527151211,0.5533314269373749,0.6901087434061112,0.5296803652968036,0.8923076923076924,0.664756446991404,0.5263157894736842
25,3e-06,16,0.0,0.03,2,3,0.6687378227438556,0.6017467248908297,0.7318109399893786,0.660436137071651,0.5947955390334573,0.6964257263368175,0.5277108433734939,0.8423076923076923,0.6488888888888888,0.520242914979757
25,3e-06,16,0.0,0.03,2,4,0.6574105410815374,0.616785079928952,0.7376526818906001,0.671825876662636,0.6119531026594224,0.6943229225374037,0.546742209631728,0.7423076923076923,0.6296900489396411,0.5404858299595142
25,3e-06,16,0.0,0.03,2,5,0.6450695169570784,0.6458527493010252,0.7360594795539034,0.68801191362621,0.6405490420360309,0.7004228503473343,0.5476190476190477,0.7961538461538461,0.6489028213166145,0.5465587044534413
25,3e-06,16,0.0,0.03,3,1,0.6927704800258984,0.534102833158447,0.8007341373885685,0.6407889215274863,0.5130830489192264,0.6911446798232294,0.5212981744421906,1.0,0.6853333333333333,0.5212981744421906
25,3e-06,16,0.0,0.03,3,2,0.6869349070570686,0.5436164067013287,0.9868904037755637,0.7010616502141925,0.5435153583617748,0.6880979653327696,0.5315904139433552,0.9494163424124513,0.6815642458100558,0.537525354969574
25,3e-06,16,0.0,0.03,3,3,0.6824678453532133,0.5551219512195122,0.8951232302045097,0.6852669610598153,0.5540386803185438,0.6866490033365065,0.5373134328358209,0.980544747081712,0.6942148760330579,0.5496957403651116
